id,carat,cut,color,clarity,depth,table,x,y,z,price
186859,1.5,Premium,G,SI1,61.6,58.0,7.41,7.36,4.55,10080
186860,0.31,Ideal,F,VS2,60.3,57.0,4.38,4.41,2.65,645
186861,0.63,Premium,F,VS2,58.3,59.0,5.64,5.6,3.31,2346
186862,0.34,Premium,F,SI2,61.6,58.0,4.51,4.49,2.78,574
186863,0.34,Ideal,G,VS2,62.3,57.0,4.43,4.46,2.77,596
186864,0.32,Ideal,G,VVS1,61.9,54.0,4.42,4.47,2.75,812
186865,0.4,Ideal,F,VVS1,61.6,55.0,4.75,4.8,2.94,1154
186866,0.9,Fair,G,VS2,65.6,58.0,6.07,6.01,3.95,4127
186867,1.51,Very Good,H,SI2,59.3,60.0,7.45,7.41,4.41,9075
186868,0.25,Very Good,E,VS2,59.3,58.0,4.11,4.15,2.44,537
186869,0.72,Very Good,E,VS2,62.7,59.0,5.75,5.7,3.59,3142
186870,1.31,Very Good,I,VS2,61.6,59.0,7.05,6.98,4.31,5187
186871,1.58,Premium,H,SI1,62.5,56.0,7.48,7.44,4.66,11688
186872,0.54,Ideal,G,VS1,61.5,54.0,5.22,5.25,3.22,1754
186873,1.51,Premium,D,SI2,62.3,58.0,7.32,7.29,4.55,7441
186874,0.77,Ideal,E,VS1,62.3,56.0,5.86,5.83,3.65,3519
186875,1.17,Very Good,J,SI1,60.0,61.0,6.83,6.89,4.1,4861
186876,0.3,Good,G,VVS2,63.4,57.0,4.23,4.26,2.69,678
186877,1.15,Ideal,H,SI1,61.7,57.0,6.71,6.75,4.15,5218
186878,1.25,Premium,I,SI1,61.7,59.0,6.88,6.86,4.25,6109
186879,0.53,Premium,F,VS1,59.8,58.0,5.31,5.26,3.16,1607
186880,0.31,Ideal,H,VS2,61.1,57.0,4.37,4.4,2.68,479
186881,2.01,Premium,J,SI2,60.7,59.0,8.14,8.07,4.93,11836
186882,1.1,Very Good,F,VVS1,59.0,57.0,6.79,6.82,4.01,11663
186883,2.22,Good,I,SI2,64.2,56.0,8.18,8.22,5.28,12755
186884,0.31,Ideal,E,VS1,61.2,56.0,4.33,4.36,2.66,942
186885,0.58,Ideal,E,VS2,62.1,55.0,5.34,5.36,3.32,1761
186886,1.22,Very Good,H,VS1,63.5,58.0,6.81,6.77,4.3,6936
186887,1.14,Ideal,F,VS2,60.0,57.0,6.78,6.83,4.08,8074
186888,0.54,Ideal,E,VVS2,61.9,56.0,5.22,5.25,3.24,2553
186889,0.72,Premium,F,SI2,61.1,57.0,5.85,5.8,3.55,2398
186890,1.02,Ideal,G,VS1,61.6,56.0,6.45,6.55,4.0,7452
186891,0.31,Ideal,D,VS2,62.0,54.0,4.34,4.36,2.7,626
186892,0.23,Ideal,E,VS2,62.0,56.0,3.92,3.94,2.44,367
186893,0.41,Very Good,G,VS1,60.8,57.0,4.8,4.82,2.92,899
186894,0.9,Very Good,E,SI1,63.0,54.0,6.13,6.17,3.87,4281
186895,2.01,Premium,H,SI1,61.2,61.0,8.13,8.07,4.94,15335
186896,0.57,Ideal,D,SI1,61.2,56.0,5.34,5.41,3.28,1848
186897,0.42,Ideal,G,VS1,61.9,55.0,4.82,4.8,2.97,1021
186898,0.52,Premium,G,VVS1,61.8,56.0,5.19,5.14,3.19,1917
186899,0.9,Ideal,F,SI2,61.4,57.0,6.2,6.23,3.81,3473
186900,0.7,Ideal,H,SI1,62.1,56.0,5.68,5.74,3.55,2061
186901,1.06,Ideal,F,SI1,61.6,54.0,6.57,6.61,4.05,6046
186902,2.08,Premium,J,SI2,61.1,58.0,8.28,8.22,5.04,12992
186903,0.7,Premium,E,VS1,61.7,61.0,5.67,5.64,3.49,2720
186904,1.51,Ideal,J,VVS2,61.0,55.0,7.43,7.49,4.54,10051
186905,0.31,Premium,I,VS1,61.1,59.0,4.42,4.38,2.67,489
186906,0.76,Very Good,D,SI1,61.7,59.0,5.84,5.88,3.62,3198
186907,0.38,Ideal,F,VS1,61.1,56.0,4.68,4.71,2.87,939
186908,1.51,Good,J,SI1,63.9,56.0,7.21,7.24,4.62,6166
186909,0.7,Ideal,E,SI1,61.4,56.0,5.73,5.71,3.52,2476
186910,0.31,Very Good,H,VS1,63.4,58.0,4.33,4.31,2.73,698
186911,0.75,Very Good,H,SI1,63.1,58.0,5.78,5.83,3.66,2328
186912,0.3,Premium,D,VS2,61.4,58.0,4.28,4.32,2.64,710
186913,0.41,Ideal,D,VS2,62.9,57.0,4.76,4.72,2.98,995
186914,0.5,Very Good,E,SI1,63.3,55.0,5.09,5.03,3.2,1304
186915,0.42,Ideal,E,VS1,62.4,56.0,4.82,4.77,2.99,1158
186916,1.08,Ideal,F,SI1,62.7,56.0,6.62,6.51,4.13,5946
186917,0.26,Very Good,E,VVS2,61.4,58.0,4.1,4.13,2.53,447
186918,1.0,Premium,F,SI2,61.4,58.0,6.45,6.49,3.97,4494
186919,0.41,Ideal,F,SI2,62.6,56.0,4.78,4.74,2.98,671
186920,0.66,Ideal,D,VS2,61.7,55.0,5.62,5.63,3.49,2770
186921,0.54,Premium,G,VS1,61.2,59.0,5.26,5.22,3.22,1768
186922,0.91,Fair,G,VVS2,64.5,59.0,6.12,6.09,3.92,4770
186923,0.72,Ideal,H,VS2,61.1,57.0,5.75,5.78,3.52,2537
186924,0.74,Good,F,SI1,63.7,57.0,5.75,5.72,3.65,2551
186925,0.35,Ideal,G,VS1,61.0,56.0,4.57,4.54,2.77,719
186926,0.4,Very Good,E,VS1,60.0,57.0,4.8,4.84,2.89,998
186927,0.42,Ideal,G,VVS1,61.9,55.0,4.85,4.79,2.98,1235
186928,1.11,Very Good,G,VS1,62.4,60.0,6.65,6.68,4.15,8442
186929,0.77,Very Good,D,SI2,60.0,56.0,5.91,5.95,3.56,2943
186930,1.0,Fair,F,SI2,57.4,56.0,6.53,6.6,3.78,3587
186931,1.01,Premium,E,SI2,61.7,58.0,6.42,6.39,3.95,4858
186932,0.56,Ideal,F,SI1,62.3,56.0,5.25,5.28,3.28,1308
186933,0.4,Very Good,D,SI2,60.1,61.0,4.74,4.77,2.85,694
186934,1.21,Very Good,G,VVS2,62.5,60.0,6.72,6.76,4.21,10232
186935,0.5,Premium,E,SI1,59.8,58.0,5.22,5.19,3.12,1624
186936,1.01,Premium,F,SI2,59.6,60.0,6.56,6.53,3.9,4436
186937,2.05,Premium,G,SI2,62.2,59.0,8.13,8.1,5.04,17265
186938,0.9,Very Good,G,SI2,62.8,59.0,6.12,6.16,3.84,3416
186939,0.71,Premium,D,SI2,62.7,54.0,5.79,5.72,3.62,2367
186940,1.03,Ideal,D,SI1,61.9,57.0,6.5,6.46,4.01,6854
186941,0.5,Premium,E,SI1,58.5,60.0,5.21,5.18,3.04,1415
186942,1.06,Ideal,G,VVS2,61.3,57.0,6.58,6.59,4.03,9169
186943,0.57,Very Good,F,VS1,61.5,57.0,5.34,5.37,3.29,2093
186944,2.03,Premium,H,VS2,61.3,58.0,8.18,8.14,5.0,18493
186945,0.5,Premium,J,VS2,62.2,58.0,5.01,5.07,3.14,1053
186946,0.51,Ideal,G,VS2,62.2,57.0,5.13,5.1,3.18,1343
186947,1.05,Ideal,F,SI1,62.2,56.0,6.48,6.51,4.04,5958
186948,1.52,Ideal,H,VS1,61.1,60.0,7.48,7.45,4.56,11946
186949,0.93,Premium,G,SI1,59.0,58.0,6.38,6.32,3.75,3838
186950,0.7,Ideal,D,SI1,60.1,57.0,5.54,5.56,3.32,2671
186951,0.3,Very Good,I,SI1,62.9,58.0,4.26,4.28,2.69,391
186952,0.54,Ideal,F,VS2,61.6,57.0,5.27,5.22,3.23,1749
186953,0.53,Premium,G,SI1,62.4,59.0,5.16,5.18,3.23,1228
186954,0.31,Ideal,H,VVS1,61.7,55.0,4.36,4.34,2.68,907
186955,0.75,Ideal,E,VS2,60.9,56.0,5.88,5.95,3.6,3463
186956,1.51,Premium,D,SI1,61.1,59.0,7.44,7.41,4.54,14092
186957,0.85,Very Good,H,SI2,61.1,59.0,6.17,6.12,3.76,2573
186958,0.5,Ideal,I,VS2,62.1,57.0,5.07,5.09,3.16,1186
186959,1.36,Ideal,H,SI2,61.8,56.0,7.16,7.19,4.42,7084
186960,1.02,Very Good,G,VS1,63.1,54.0,6.42,6.36,4.03,6504
186961,0.36,Ideal,E,SI1,61.7,55.0,4.57,4.61,2.83,653
186962,0.91,Premium,E,SI1,61.3,60.0,6.19,6.23,3.81,3864
186963,1.05,Premium,G,SI1,59.9,60.0,6.6,6.57,3.95,4981
186964,0.3,Ideal,D,VS2,62.2,57.0,4.3,4.32,2.68,612
186965,0.9,Very Good,F,SI2,62.6,58.0,6.08,6.16,3.84,3780
186966,1.52,Premium,F,VVS1,60.2,60.0,7.45,7.49,4.49,18172
186967,0.75,Ideal,E,SI2,62.0,57.0,5.85,5.82,3.62,2376
186968,1.54,Premium,I,SI2,60.9,58.0,7.46,7.5,4.55,6809
186969,0.33,Ideal,G,VS1,60.3,55.0,4.48,4.5,2.71,681
186970,0.81,Premium,G,SI1,61.9,58.0,5.93,5.97,3.69,2711
186971,1.01,Good,I,SI1,63.1,60.0,6.36,6.42,4.04,4619
186972,0.3,Ideal,D,SI1,62.1,55.0,4.27,4.3,2.66,552
186973,0.33,Premium,G,VVS1,62.7,58.0,4.4,4.43,2.77,853
186974,0.5,Ideal,G,SI1,61.4,56.0,5.16,5.12,3.15,1244
186975,0.8,Ideal,F,SI1,62.0,57.0,5.92,5.88,3.65,3121
186976,0.3,Good,I,SI1,63.9,54.0,4.25,4.27,2.71,453
186977,1.28,Premium,H,VS1,61.4,58.0,7.01,6.97,4.29,7893
186978,0.71,Premium,D,SI1,59.8,59.0,5.67,5.64,3.39,2016
186979,0.73,Premium,H,SI2,61.9,58.0,5.82,5.78,3.59,2376
186980,2.05,Premium,G,SI1,60.4,59.0,8.29,8.22,4.97,17659
186981,0.3,Ideal,G,VVS1,61.4,56.0,4.32,4.35,2.66,789
186982,0.9,Good,D,SI2,63.1,61.0,6.11,6.15,3.86,3308
186983,0.24,Very Good,D,VVS1,60.2,58.0,4.04,4.07,2.44,458
186984,0.35,Ideal,I,VVS2,62.4,56.0,4.5,4.52,2.81,749
186985,1.04,Premium,H,SI1,61.8,61.0,6.53,6.48,4.02,5042
186986,1.01,Good,I,SI1,64.2,56.0,6.29,6.32,4.05,3832
186987,0.9,Ideal,F,SI1,62.0,55.0,6.17,6.2,3.84,3689
186988,0.72,Very Good,H,VS1,61.9,59.0,5.68,5.71,3.53,2421
186989,0.77,Very Good,I,VS2,60.4,57.0,5.89,5.93,3.57,2557
186990,0.54,Ideal,E,VS1,63.0,55.0,5.2,5.22,3.29,1917
186991,0.4,Very Good,F,SI1,62.1,60.0,4.66,4.69,2.9,643
186992,2.02,Very Good,D,SI2,60.5,61.0,8.14,8.19,4.93,17515
186993,0.31,Premium,I,SI1,61.2,59.0,4.37,4.4,2.68,421
186994,0.52,Ideal,D,VS2,61.9,56.0,5.16,5.19,3.2,1822
186995,0.31,Ideal,G,VS1,62.5,56.0,4.31,4.34,2.71,802
186996,2.06,Ideal,G,SI1,62.0,57.0,8.23,8.12,5.07,17343
186997,0.33,Ideal,G,VVS2,61.1,56.0,4.44,4.47,2.72,687
186998,0.71,Ideal,H,SI2,62.4,58.0,5.68,5.71,3.55,2117
186999,0.28,Very Good,F,SI1,62.2,57.0,4.19,4.24,2.62,477
187000,1.01,Very Good,G,VVS1,63.4,56.0,6.36,6.32,4.03,6669
187001,0.35,Ideal,E,VS1,62.4,56.0,4.52,4.5,2.81,1094
187002,1.02,Ideal,H,SI1,62.7,56.0,6.43,6.38,4.02,5806
187003,0.7,Ideal,H,SI1,61.8,57.0,5.71,5.74,3.54,2370
187004,1.26,Very Good,F,SI1,63.2,58.0,6.86,6.81,4.32,7877
187005,0.72,Ideal,G,SI1,62.9,57.0,5.69,5.75,3.6,2522
187006,0.75,Very Good,I,VVS1,63.0,58.0,5.8,5.77,3.63,2356
187007,0.41,Premium,E,SI2,61.0,59.0,4.84,4.77,2.93,876
187008,1.04,Premium,D,SI2,61.3,61.0,6.54,6.49,3.99,4724
187009,1.24,Premium,G,VS1,61.7,59.0,6.86,6.84,4.23,8824
187010,0.7,Ideal,F,SI1,61.7,55.0,5.7,5.75,3.53,2189
187011,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.4,2.72,756
187012,0.4,Ideal,E,VS1,61.9,57.0,4.75,4.71,2.93,1097
187013,0.38,Ideal,F,SI1,61.3,57.0,4.64,4.67,2.85,692
187014,1.01,Premium,F,VS1,62.1,61.0,6.39,6.35,3.96,6856
187015,1.21,Ideal,H,SI1,61.9,56.0,6.8,6.84,4.23,6459
187016,0.9,Very Good,I,SI1,63.4,58.0,6.12,6.16,3.88,3408
187017,0.41,Ideal,F,VVS1,62.4,55.0,4.74,4.79,2.98,1295
187018,0.34,Ideal,H,VVS1,62.2,54.0,4.47,4.51,2.79,786
187019,0.3,Ideal,F,VS2,62.1,55.0,4.35,4.31,2.69,776
187020,1.05,Ideal,G,VS2,61.8,57.0,6.53,6.59,4.06,6586
187021,1.04,Premium,H,SI2,61.9,57.0,6.55,6.52,4.04,3640
187022,0.54,Ideal,D,SI1,62.2,55.0,5.23,5.26,3.25,1716
187023,0.71,Premium,F,SI1,61.6,57.0,5.79,5.73,3.55,2381
187024,0.5,Ideal,F,VS2,61.6,57.0,5.1,5.13,3.15,1546
187025,0.71,Ideal,G,SI1,61.8,56.0,5.74,5.76,3.55,2262
187026,0.41,Ideal,J,VS1,61.9,56.0,4.75,4.78,2.95,614
187027,0.3,Ideal,H,VS1,62.0,54.0,4.27,4.32,2.65,524
187028,0.51,Ideal,F,SI1,61.3,56.0,5.19,5.23,3.2,1247
187029,1.79,Premium,G,VS2,62.2,58.0,7.74,7.7,4.81,15889
187030,0.25,Ideal,F,VVS2,62.1,57.0,4.07,4.1,2.54,548
187031,0.39,Ideal,F,SI2,61.8,55.0,4.72,4.75,2.93,716
187032,0.52,Ideal,D,VS2,61.2,55.0,5.2,5.22,3.19,1787
187033,0.38,Ideal,F,VS2,60.6,56.0,4.74,4.68,2.85,975
187034,1.23,Ideal,H,VS2,62.3,56.0,6.89,6.93,4.29,7683
187035,0.24,Ideal,F,VVS1,61.6,56.0,4.01,4.04,2.47,740
187036,1.0,Very Good,G,SI1,63.1,62.0,6.27,6.32,3.97,3831
187037,1.5,Very Good,E,SI1,63.1,57.0,7.29,7.24,4.59,10681
187038,0.41,Ideal,G,VS2,62.1,55.0,4.79,4.82,2.98,827
187039,1.29,Premium,H,VS2,61.3,58.0,6.98,6.93,4.29,6419
187040,0.56,Very Good,F,VS2,63.2,58.0,5.23,5.21,3.3,1698
187041,0.55,Ideal,E,VS2,61.8,55.0,5.27,5.3,3.26,1577
187042,0.56,Ideal,I,VVS1,61.4,56.0,5.3,5.33,3.27,1698
187043,1.01,Good,F,SI2,63.9,58.0,6.34,6.31,4.04,4654
187044,0.52,Ideal,H,VS1,61.9,55.0,5.16,5.18,3.2,1577
187045,1.0,Good,F,SI2,63.5,57.0,6.42,6.38,4.07,3696
187046,0.71,Very Good,I,VS1,62.9,62.0,5.65,5.7,3.56,2331
187047,0.9,Very Good,H,VS1,62.3,58.0,6.2,6.17,3.85,4284
187048,0.91,Ideal,G,SI2,61.6,56.0,6.26,6.2,3.84,3884
187049,0.32,Ideal,F,IF,61.2,55.0,4.41,4.44,2.7,914
187050,0.52,Ideal,I,VVS1,62.5,59.0,5.14,5.1,3.2,1712
187051,1.02,Very Good,D,SI1,63.3,57.0,6.43,6.34,4.03,5299
187052,1.21,Premium,E,VS1,60.6,59.0,6.9,6.88,4.2,10787
187053,1.04,Ideal,D,VVS2,62.2,56.0,6.52,6.49,4.04,9234
187054,0.34,Ideal,H,VVS1,61.2,56.0,4.47,4.5,2.75,784
187055,1.51,Premium,I,VS2,61.6,60.0,7.33,7.28,4.5,6773
187056,0.3,Ideal,H,IF,62.2,57.0,4.31,4.29,2.67,764
187057,0.96,Premium,I,SI1,60.9,60.0,6.24,6.18,3.79,3468
187058,0.31,Ideal,E,VVS2,60.8,57.0,4.36,4.39,2.66,837
187059,0.3,Premium,H,SI2,62.2,58.0,4.34,4.31,2.69,450
187060,1.02,Ideal,F,VS2,62.5,56.0,6.46,6.45,4.03,6673
187061,1.01,Premium,F,VS2,62.0,58.0,6.38,6.42,3.97,5666
187062,0.41,Ideal,H,VVS1,62.2,57.0,4.75,4.78,2.96,983
187063,0.7,Very Good,E,VS2,62.5,57.0,5.67,5.71,3.55,2931
187064,0.31,Ideal,I,VS2,61.2,55.0,4.37,4.41,2.69,4491
187065,0.52,Ideal,F,VS2,61.9,56.0,5.15,5.16,3.19,1605
187066,0.53,Ideal,F,VS1,61.3,56.0,5.21,5.27,3.21,1830
187067,2.28,Ideal,I,SI2,61.4,57.0,8.43,8.45,5.18,16914
187068,0.38,Ideal,F,VS1,61.8,56.0,4.67,4.62,2.88,982
187069,0.32,Premium,D,SI1,60.9,60.0,4.43,4.41,2.69,756
187070,1.61,Ideal,G,VS2,61.9,55.0,7.54,7.5,4.66,13777
187071,0.73,Premium,E,VS2,61.1,59.0,5.8,5.76,3.53,3267
187072,1.02,Premium,D,VS2,62.7,57.0,6.43,6.38,4.02,8339
187073,1.24,Ideal,G,IF,61.9,56.0,6.92,6.9,4.28,11705
187074,1.01,Premium,H,SI1,61.7,56.0,6.47,6.44,3.99,4956
187075,0.51,Ideal,D,VS1,61.3,56.0,5.2,5.17,3.17,2025
187076,0.32,Very Good,F,VS1,62.3,59.0,4.35,4.39,2.72,616
187077,1.75,Premium,H,SI2,61.6,59.0,7.7,7.65,4.73,10494
187078,0.38,Ideal,F,VS1,60.9,57.0,4.66,4.69,2.85,959
187079,0.38,Ideal,F,SI1,61.6,55.0,4.67,4.7,2.89,696
187080,0.53,Premium,E,VS2,61.3,60.0,5.21,5.19,3.19,1807
187081,0.5,Premium,F,VS1,61.5,58.0,5.12,5.14,3.15,1836
187082,0.9,Very Good,G,SI1,59.7,62.0,6.26,6.32,3.73,3936
187083,0.58,Ideal,G,VVS2,60.7,57.0,5.41,5.44,3.3,2415
187084,0.7,Premium,G,SI1,60.5,60.0,5.77,5.74,3.48,2042
187085,0.5,Very Good,H,VS1,61.7,57.0,5.05,5.09,3.12,1248
187086,1.16,Ideal,F,I1,62.2,56.0,6.64,6.73,4.18,3168
187087,0.5,Very Good,E,SI1,62.5,57.0,5.06,5.09,3.18,1196
187088,1.5,Very Good,J,VS1,61.8,59.0,7.28,7.32,4.51,8773
187089,0.3,Ideal,G,VVS1,62.3,56.0,4.32,4.3,2.68,814
187090,1.51,Premium,H,SI1,62.2,58.0,7.37,7.31,4.56,8759
187091,1.05,Ideal,F,SI1,61.3,57.0,6.57,6.52,4.02,5266
187092,0.38,Ideal,H,VVS2,62.2,54.0,4.65,4.69,2.91,868
187093,0.91,Fair,G,SI2,64.7,54.0,6.04,6.09,3.93,4525
187094,0.51,Premium,G,VVS1,60.7,58.0,5.2,5.24,3.17,1925
187095,0.24,Ideal,F,VS1,61.6,56.0,3.99,4.01,2.46,373
187096,0.35,Ideal,E,VS1,62.4,56.0,4.49,4.52,2.81,766
187097,0.74,Very Good,E,SI1,63.1,60.0,5.73,5.7,3.6,2818
187098,1.01,Premium,H,VS2,62.1,58.0,6.38,6.43,3.98,4544
187099,1.52,Very Good,H,VS2,61.7,59.0,7.39,7.36,4.55,12196
187100,0.54,Ideal,H,VVS1,61.2,55.0,5.25,5.23,3.21,1746
187101,0.7,Premium,H,VS2,62.0,56.0,5.68,5.64,3.51,2294
187102,0.51,Ideal,D,VS2,62.7,56.0,5.06,5.1,3.19,1787
187103,1.51,Premium,D,VS2,61.5,58.0,7.37,7.33,4.51,13825
187104,0.41,Ideal,F,VVS2,60.3,57.0,4.78,4.81,2.9,1111
187105,2.48,Premium,F,SI2,63.0,61.0,8.55,8.43,5.39,12641
187106,1.0,Good,F,SI1,63.3,56.0,6.4,6.35,4.03,4503
187107,1.2,Premium,G,SI1,62.6,58.0,6.77,6.71,4.23,7021
187108,1.2,Good,F,SI1,63.1,61.0,6.73,6.67,4.22,6818
187109,1.52,Premium,G,VS1,60.4,60.0,7.39,7.46,4.49,13556
187110,0.7,Ideal,F,SI1,62.3,55.0,5.65,5.61,3.51,2477
187111,0.44,Ideal,E,VS2,62.3,57.0,4.88,4.83,3.03,1048
187112,1.1,Ideal,D,SI2,61.9,57.0,6.56,6.61,4.08,5090
187113,0.71,Premium,E,VS1,62.2,60.0,5.71,5.67,3.54,2961
187114,0.71,Very Good,E,VVS1,62.0,56.0,5.72,5.75,3.56,4012
187115,0.35,Premium,D,VS2,61.0,58.0,4.62,4.59,2.81,1010
187116,1.51,Ideal,H,SI1,61.3,57.0,7.33,7.38,4.52,10577
187117,1.02,Very Good,G,VVS2,62.9,59.0,6.36,6.42,4.02,7861
187118,0.3,Ideal,G,VVS2,62.5,53.0,4.32,4.35,2.7,684
187119,0.31,Ideal,D,VS1,61.5,56.0,4.37,4.4,2.7,914
187120,0.9,Very Good,I,SI1,62.0,61.0,6.1,6.13,3.8,3444
187121,1.0,Very Good,D,VS2,63.7,55.0,6.34,6.31,4.03,6612
187122,1.24,Very Good,D,SI2,59.5,58.0,7.16,7.06,4.22,6905
187123,1.2,Ideal,H,VS2,61.5,56.0,6.88,6.84,4.21,7652
187124,0.39,Ideal,E,VS1,62.5,56.0,4.67,4.65,2.91,1094
187125,0.53,Ideal,G,SI1,61.6,56.0,5.2,5.23,3.21,1443
187126,1.24,Very Good,H,SI1,61.7,57.0,6.9,6.95,4.27,7125
187127,0.42,Very Good,F,VVS1,60.9,55.0,4.84,4.88,2.96,1193
187128,0.4,Ideal,E,VVS2,61.3,57.0,4.75,4.73,2.91,1300
187129,1.23,Ideal,G,VS1,61.7,55.0,6.9,6.95,4.27,8758
187130,0.33,Premium,I,SI1,61.3,58.0,4.39,4.41,2.7,574
187131,1.21,Ideal,G,VVS1,62.3,55.0,6.8,6.82,4.25,9897
187132,0.51,Premium,E,VS1,61.8,58.0,5.15,5.11,3.17,1667
187133,1.01,Good,F,SI2,63.6,59.0,6.34,6.31,4.03,3975
187134,0.27,Very Good,F,VVS2,60.5,62.0,4.19,4.23,2.53,591
187135,2.03,Premium,I,SI2,59.3,59.0,8.26,8.21,4.91,13687
187136,1.12,Premium,I,VS1,61.5,59.0,6.7,6.67,4.11,5699
187137,0.7,Ideal,G,VS2,61.3,57.0,5.7,5.72,3.5,2547
187138,1.09,Very Good,G,SI1,62.5,63.0,6.6,6.53,4.11,4901
187139,0.72,Ideal,G,SI2,61.6,54.0,5.79,5.81,3.57,2364
187140,1.0,Premium,E,SI2,61.3,59.0,6.43,6.4,3.93,4432
187141,1.29,Premium,J,VS2,62.8,57.0,6.93,6.86,4.35,5050
187142,0.42,Ideal,E,VS2,62.0,55.0,4.85,4.87,3.01,722
187143,1.5,Good,H,SI2,63.6,57.0,7.23,7.28,4.6,7879
187144,0.53,Ideal,G,VS1,61.9,56.0,5.18,5.22,3.22,1721
187145,0.3,Premium,H,SI1,61.7,58.0,4.36,4.34,2.68,520
187146,0.8,Ideal,H,SI1,60.9,55.0,5.98,6.0,3.65,3050
187147,0.32,Ideal,G,VVS1,62.1,55.0,4.38,4.41,2.73,796
187148,0.25,Ideal,H,VVS1,61.9,56.0,3.99,4.08,2.52,450
187149,0.35,Ideal,D,VS1,61.7,54.0,4.55,4.58,2.82,830
187150,0.31,Ideal,G,VVS1,60.9,57.0,4.42,4.45,2.7,964
187151,0.32,Premium,D,SI1,61.8,58.0,4.41,4.38,2.72,756
187152,0.51,Very Good,D,SI1,62.3,63.0,5.05,5.08,3.16,1406
187153,1.2,Premium,H,VS2,62.3,56.0,6.82,6.8,4.23,4328
187154,0.26,Ideal,E,VS1,62.1,55.0,4.09,4.12,2.54,452
187155,1.19,Ideal,G,VS1,62.0,55.0,6.78,6.82,4.22,8486
187156,0.8,Ideal,E,SI2,62.4,54.0,5.94,5.98,3.71,3146
187157,0.3,Premium,F,VS2,61.9,58.0,4.31,4.33,2.67,570
187158,0.31,Ideal,D,SI2,61.9,55.0,4.36,4.4,2.71,595
187159,1.01,Good,F,SI2,63.8,58.0,6.3,6.35,4.04,4006
187160,0.7,Premium,E,SI1,62.1,58.0,5.64,5.72,3.53,2345
187161,1.24,Premium,D,VVS2,61.4,58.0,6.94,6.9,4.24,12979
187162,1.06,Ideal,H,SI1,62.0,55.0,6.54,6.55,4.06,5315
187163,1.05,Ideal,H,SI1,61.7,56.0,6.54,6.51,4.03,4808
187164,0.56,Ideal,G,VS1,61.2,56.0,5.33,5.3,3.25,1872
187165,0.51,Ideal,E,SI1,62.4,56.0,5.09,5.13,3.19,1608
187166,0.23,Very Good,E,VS2,62.0,56.0,3.94,3.97,2.45,336
187167,0.59,Very Good,G,SI1,61.8,61.0,5.41,5.37,3.32,1423
187168,0.54,Very Good,E,VS1,59.9,57.0,5.32,5.35,3.19,1779
187169,1.0,Very Good,H,SI1,61.3,58.0,6.43,6.41,3.93,4181
187170,0.41,Premium,G,VS1,62.0,59.0,4.7,4.74,2.92,943
187171,0.34,Ideal,D,SI1,62.6,55.0,4.49,4.46,2.8,619
187172,0.32,Ideal,G,VS1,61.9,56.0,4.36,4.39,2.71,645
187173,0.33,Ideal,G,VS1,61.4,56.0,4.43,4.45,2.73,666
187174,1.02,Premium,D,SI2,60.6,58.0,6.54,6.61,3.97,4360
187175,1.0,Very Good,G,SI2,61.4,58.0,6.33,6.38,3.9,4095
187176,1.0,Good,D,SI1,63.6,57.0,6.38,6.33,4.05,5645
187177,0.9,Ideal,H,SI1,62.1,56.0,6.15,6.18,3.83,3781
187178,1.13,Very Good,E,SI2,63.5,57.0,6.68,6.6,4.22,4798
187179,1.01,Ideal,J,SI2,62.0,56.0,6.36,6.45,3.96,2777
187180,0.9,Premium,I,VS2,60.9,59.0,6.25,6.21,3.79,3520
187181,2.01,Ideal,H,SI1,62.1,57.0,8.06,8.12,5.03,18128
187182,0.32,Very Good,G,VS2,63.0,59.0,4.36,4.38,2.76,561
187183,0.31,Very Good,I,SI1,63.3,55.0,4.39,4.36,2.77,507
187184,0.44,Premium,G,VS2,59.1,60.0,4.94,4.92,2.95,1250
187185,1.03,Ideal,E,SI1,61.6,56.0,6.46,6.51,4.0,5547
187186,0.31,Ideal,E,IF,61.0,56.0,4.38,4.4,2.68,1095
187187,1.18,Ideal,F,SI2,62.4,54.0,6.76,6.79,4.22,5366
187188,0.91,Premium,F,SI2,60.3,62.0,6.21,6.16,3.74,3672
187189,0.5,Ideal,H,VS1,61.5,57.0,5.09,5.13,3.14,1334
187190,0.35,Ideal,F,SI1,61.5,56.0,4.53,4.6,2.81,616
187191,1.5,Premium,F,SI1,62.6,60.0,7.1,7.16,4.46,8770
187192,0.33,Premium,G,VVS2,61.8,58.0,4.45,4.49,2.76,1010
187193,1.01,Ideal,G,VVS2,61.6,56.0,6.45,6.48,3.99,10181
187194,1.04,Premium,F,VS2,60.9,58.0,6.51,6.56,3.97,6237
187195,0.32,Ideal,E,VS2,62.8,56.0,4.4,4.38,2.76,900
187196,1.14,Very Good,I,SI1,63.3,56.0,6.67,6.71,4.24,4948
187197,1.71,Ideal,G,VS2,62.3,57.0,7.65,7.68,4.77,15291
187198,0.42,Ideal,E,VVS1,61.2,55.0,4.85,4.86,2.97,1354
187199,1.01,Premium,H,SI2,62.6,60.0,6.27,6.24,3.92,4042
187200,1.3,Ideal,H,VS2,60.2,57.0,7.07,7.11,4.3,8118
187201,1.59,Ideal,G,VS1,61.9,56.0,7.43,7.47,4.61,13903
187202,0.54,Ideal,F,SI2,62.3,56.0,5.21,5.24,3.25,1207
